id:long,latitude:double,longitude:double
1232512302,53.05943,8.6650191
1234185888,53.0579432,8.7281989
1236525689,53.1108258,8.7525243
1236568797,53.0900882,8.7832488
1241297079,53.0787974,8.739922
1241297131,53.0790869,8.7385546
1243436710,53.0315758,8.7378938
1243643055,53.0374266,8.7266254
1260316799,53.0927157,8.7816663
1266762322,53.0753749,8.7923133
1268707103,53.0909399,8.7440361
1271011308,53.0543351,8.7271119
1271017105,53.0583614,8.7328399
1271017109,53.0576707,8.7285111
1271017120,53.057713,8.7287741
1271017128,53.0576609,8.72845
1271017131,53.0577171,8.7236816
1271017133,53.056955,8.7237732
1271734229,53.0762604,8.7886773
1273307733,53.0858243,8.748386
1273472829,53.0997785,8.7037443
1273472831,53.0986114,8.703269
1274093558,53.0795927,8.7966017
1274889690,53.0892124,8.7176488
1274923841,53.0889808,8.7187242
1274944357,53.0832545,8.7331898
1274944397,53.0887833,8.7190001
1274961452,53.0812455,8.7333658
1275129506,53.079767,8.802538
1275205583,53.1637705,8.6612174
1280749376,53.0347959,8.8413006
1281855536,53.1131662,8.8698529
1282035886,53.1227603,8.8933359
1283348131,53.0709183,8.9021213
1283417160,53.1143761,8.9014042
1285015018,53.0746222,8.8778295
1285159908,53.0803594,8.9399212
1295121054,53.0861772,8.7903603
1295121056,53.0856511,8.7921189
1295121057,53.0862127,8.7907374
1295427539,53.1192874,8.9088234
1299325251,53.0782303,8.8330367
1299345094,53.0792283,8.8262274
1299345155,53.0787691,8.8261773
1299345161,53.0787396,8.825917
1301189717,53.03705,8.8520369
1301189724,53.0368103,8.8523498
1302351249,53.1044354,8.7851304
1302351278,53.094348,8.7909402
1303631972,53.0412245,8.7130121
1303632025,53.0411858,8.7123539
1303632062,53.0410494,8.7124759
1303632137,53.0409348,8.7125579
1304193407,53.0790478,8.7715725
1304193452,53.078737,8.77217
1304227977,53.0799519,8.7147214
1305261465,53.0665771,8.803889
1305261471,53.0656835,8.8054048
1305261477,53.0684614,8.8007683
1305261479,53.0685117,8.8008708
1305261481,53.067474,8.8024336
1308885805,53.0436756,8.8642184
1308885809,53.0455593,8.8629147
1309608225,53.0405225,8.6771115
1311210015,53.0532146,8.8176756
1313479842,53.045877,8.7101758
1322315024,53.0811221,8.831638
1324645105,53.1093455,8.8577243
1324822435,53.1096721,8.9057386
1324996210,53.1084261,8.8953379
1325248989,53.0396123,8.861234
1325759611,53.0907157,8.8088826
1328817459,53.0622962,8.810271
1328817540,53.0670178,8.8031616
1328817546,53.0644038,8.8075539
1328863753,53.0603225,8.8116096
1328892235,53.0597763,8.7981438
1330982506,53.0963088,8.79242
1330996679,53.0932006,8.793087
1330996681,53.0932397,8.7936128
1334663174,53.0434568,8.6380988
1336225624,53.1735483,8.6754847
1336225640,53.1734812,8.6772821
1336253668,53.1740584,8.6801107
1337291346,53.0858853,8.7489458
1337291354,53.0862664,8.7494795
1337291381,53.0870345,8.7474434
1337291383,53.0870886,8.7484615
1337291396,53.0872157,8.7478676
1337291399,53.0872414,8.7471709
1337291417,53.0873944,8.7469888
1337291421,53.0875292,8.7475345
1337291437,53.0876964,8.7475583
1337291439,53.0877866,8.7458399
1337291454,53.088112,8.7465156
1337291463,53.0882359,8.7456575
1337291469,53.0884669,8.7457644
1337291475,53.0886031,8.745603
1337291486,53.0887759,8.7446628
1337291487,53.0887973,8.745582
1337291507,53.0897671,8.743968
1337291515,53.0898709,8.7445
1338309493,53.0414451,8.8453014
1340367553,53.0432141,8.8620399
1340367563,53.0428094,8.8630328
1340367569,53.0444327,8.8636945
1340367573,53.0427405,8.8622012
1340367584,53.0433426,8.8637244
1340367593,53.043278,8.8628804
1341335978,53.0870232,8.7761247
1341335995,53.0866765,8.7756314
1342091613,53.1706905,8.6993276
1353511378,53.1344738,8.7380234
1363394601,53.0398966,8.8296631
1367941566,53.052712,8.8473296
1370099919,53.0984017,8.8229141
1373691749,53.0997767,8.8168872
1373691750,53.0993967,8.8210271
1373691751,53.0989285,8.8195651
1373691752,53.1001542,8.8159608
1373691753,53.0996726,8.8201075
1373691754,53.1001348,8.8185324
1373691757,53.1007648,8.8166959
1373691758,53.0994336,8.8178866
1373691760,53.0986538,8.820598
1373691761,53.1004449,8.8175859
1374114629,53.0896536,8.8456633
1374306203,53.1003187,8.8705118
1374730629,53.1766169,8.7353918
1375668643,53.0842662,8.8497652
1375811539,53.092183,8.8935499
1380872342,53.1222532,8.9147051
1381930222,53.1009205,8.8677343
1381986470,53.0821854,8.8028848
1382892421,53.0822162,8.7957867
1383258473,53.145049,8.909354
1387266473,53.0611166,8.7688544
1392339774,53.0949747,8.7916132
1392357016,53.0821903,8.8935612
1392370600,53.081597,8.8893934
1406589648,53.0925465,8.8805024
1409048782,53.1753871,8.628544
1412675917,53.0913268,8.9151717
1412675929,53.0909628,8.9172263
1417919702,53.0459826,8.873819
1419459360,53.1145177,8.8287207
1432081633,53.0867689,8.83782
1439685294,53.0896167,8.8493424
1445280406,53.0300857,8.8210432
1445468006,53.0824952,8.7919048
1445468015,53.0827238,8.7917145
1453490553,53.1581619,8.9034005
1454671494,53.151385,8.9011777
1461100361,53.0967696,8.6883888
1471135416,53.1719115,8.9343035
1471135419,53.1728156,8.9328619
1473461036,53.0612928,8.8003568
1474903908,53.033651,8.8508286
1477924861,53.1041992,8.8767304
1482565975,53.0898567,8.8032949
1511582158,53.086052,8.7911593
1534873834,53.078369,8.8178932
1535257570,53.0791492,8.8199508
1540261462,53.1758531,8.6658193
1540461771,53.1715531,8.6825871
1540461776,53.1724472,8.6798895
1540481895,53.1710414,8.6861553
1540518457,53.1597503,8.703652
1540518480,53.1676843,8.702122
1540518483,53.1686913,8.693867
1540668606,53.1560746,8.7044063
1540682901,53.1536323,8.7053984
1540682909,53.1552928,8.7058268
1540682911,53.1561477,8.7056439
1540686627,53.1552028,8.7045823
1540777615,53.1713575,8.7030111
1540815736,53.1738058,8.7194959
1540902094,53.1782236,8.7161258
1541138805,53.1774336,8.7255059
1541138828,53.1784817,8.7178453
1541138846,53.1785823,8.7309381
1541138850,53.1786933,8.7097659
1541138867,53.1788925,8.7284061
1541138878,53.1794288,8.7107189
1541138881,53.1796408,8.7174346
1543140971,53.07523,8.8288635
1543140975,53.0752732,8.828548
1543140979,53.0753615,8.8279025
1544680266,53.0924713,8.8026879
1544680268,53.0945908,8.8013027
1545214428,53.0718726,8.8110702
1550420759,53.1434876,8.7137009
1550451611,53.1336398,8.7365461
1550451644,53.1345927,8.7334291
1550451650,53.1352968,8.7310806
1550801906,53.1340459,8.7373086
1550801920,53.1363583,8.7396067
1550878771,53.1213724,8.7527989
1550878799,53.124874,8.7487927
1554683057,53.1665369,8.6460924
1554712595,53.1728817,8.6251501
1556490265,53.1161338,8.7546103
1556490267,53.112856,8.7567992
1556490311,53.1140495,8.7564267
1557131630,53.1511438,8.9193116
1559114020,53.1536835,8.9213565
1559114034,53.1544017,8.920828
1559114076,53.1557921,8.918003
1559114112,53.1571259,8.9191672
1559471226,53.1418649,8.910016
1560560984,53.1229398,8.8930047
1560561019,53.1225583,8.8936994
1561501487,53.0780791,8.8232614
1563479609,53.1073973,8.878694
1567806540,53.0983406,8.8173427
1567816308,53.0993299,8.8181997
1570030376,53.0900019,8.7874276
1570030381,53.0915131,8.7909837
1575320163,53.0791153,8.8489699
1590517708,53.1160376,8.7588816
1591064444,53.1569991,8.9276956
1591064447,53.157366,8.9278738
1591075270,53.1555535,8.9269463
1591075280,53.1562589,8.9273259
1597341389,53.176922,8.8423802
1609022015,53.1025167,8.9117703
1609022030,53.1019318,8.9098753
1611479268,53.0302324,8.6370915
1611479290,53.0337962,8.6207829
1635624942,53.0957315,8.7974595
1641249224,53.1472492,8.7393605
1641249280,53.1467604,8.7391251
1641249322,53.1465197,8.7389944
1641249350,53.1462425,8.7386826
1641249413,53.1467137,8.7389277
1641249427,53.1472669,8.7392544
1641249435,53.1469196,8.7390317
1644134343,53.0937301,8.7895146
1644135209,53.0967445,8.7835562
1644135211,53.096776,8.7834854
1647409176,53.1430231,8.9061691
1647621410,53.1470096,8.9066987
1647621427,53.1473587,8.9044155
1652132980,53.1490921,8.9084112
1657509355,53.0681356,8.8523502
1659078849,53.0388225,8.8930504
1659420042,53.1503185,8.7288361
1666757353,53.1404094,8.9091269
1666758169,53.1408066,8.9089455
1666758171,53.140467,8.9080177
1668327944,53.1008032,8.8249014
1671945746,53.0676056,8.8624975
1671945747,53.0676535,8.8625944
1671945751,53.068263,8.8609357
1671945756,53.0689353,8.859274
1671945760,53.0690852,8.8587409
1671945768,53.0694688,8.8580781
1671945770,53.069498,8.8581464
1675893900,53.0807123,8.6255003
1675893902,53.0808612,8.6257877
1678677160,53.0710055,8.8337831
1678677175,53.0713759,8.8354819
1678677179,53.0714782,8.8357376
1679655419,53.1067515,8.8627992
1679655421,53.1068507,8.8626835
1679655425,53.1072441,8.8621066
1679655447,53.1084714,8.8611659
1679655448,53.1085271,8.8612943
1679655449,53.108757,8.860807
1683957066,53.0651544,8.8787441
1683957067,53.0652069,8.8789421
1683957069,53.0661885,8.8757047
1683957070,53.0662219,8.8759108
1683957072,53.0668251,8.8741037
1683957073,53.0668803,8.8735882
1683957076,53.067025,8.8730923
1683957079,53.0671211,8.8732328
1684033822,53.0651365,8.8696603
1687374286,53.1297365,8.8989971
1687374319,53.1322771,8.8891085
1687374323,53.132264,8.8807348
1687385567,53.1348831,8.9345532
1687629080,53.0777493,8.6206461
1687660984,53.0531566,8.9118264
1688099963,53.1130417,8.8048952
1689136353,53.0600244,8.8936752
1692182919,53.0413679,8.8166462
1692182937,53.042112,8.8172111
1692182955,53.0423532,8.8173892
1692183039,53.0423948,8.8156368
1692249086,53.0342148,8.8294114
1697633771,53.1032816,8.7756161
1699210673,53.060812,8.6803824
1700069570,53.0608485,8.8916204
1700069600,53.0615371,8.8894747
1700069603,53.0616582,8.8894719
1700069649,53.0625365,8.886859
1700069682,53.0635417,8.8840477
1700069685,53.0636086,8.8841247
1700381499,53.032501,8.8120945
1701388124,53.1022328,8.7613443
1736276684,53.1514906,8.9188841
1736276688,53.1516346,8.9192313
1736276707,53.1541097,8.9331189
1736276708,53.1542945,8.9343792
1737182090,53.0652893,8.8732435
1751763115,53.0522196,8.8454789
1751765378,53.0496662,8.8387936
1752515275,53.0531001,8.7423842
1768092286,53.0756413,8.8052774
1773754258,53.0651377,8.879147
1778071740,53.0759477,8.7567278
1783035825,53.0627004,8.8800757
1791417742,53.1700398,8.6490863
1791417748,53.1697592,8.6479329
1791417761,53.1702303,8.6479222
1791417764,53.171195,8.6504184
1795230027,53.0688936,8.8592296
1799318431,53.0515217,8.6369238
1809941411,53.0368237,8.6600815
1809941425,53.036911,8.6594564
1809941436,53.0369668,8.6597366
1809941446,53.0370261,8.6595853
1809941473,53.0372078,8.6605393
1809941499,53.0373782,8.6599609
1809941671,53.038676,8.6602428
1809941672,53.0387158,8.6606259
1809941700,53.038922,8.6605957
1809941746,53.0389987,8.660577
1809942005,53.0402704,8.6626465
1810011452,53.0437581,8.6530534
1810011476,53.0439046,8.6528943
1810011567,53.0450694,8.6526782
1810011693,53.0458476,8.6532402
1810011706,53.0460684,8.6525642
1810012107,53.0488592,8.654748
1810012130,53.0490611,8.6543008
1811737917,53.1012319,8.8737958
1811953250,53.1050944,8.8668343
1811953258,53.1053209,8.8661185
1812509954,53.1056374,8.8739882
1812588544,53.1058439,8.8422922
1818967881,53.130186,8.8986688
1823176490,53.1290522,8.8931571
1823176551,53.1301522,8.894283
1823336173,53.0425398,8.8122804
1826621634,53.0604112,8.892095
1826621705,53.0604803,8.8924894
1826969658,53.0606917,8.8923455
1827763457,53.0614815,8.8900124
1828164671,53.0594581,8.8958681
1828856351,53.0594194,8.9020801
1830018184,53.1048418,8.8762538
1830786142,53.0856631,8.7897497
1830786143,53.0857907,8.7900606
1830786146,53.0858698,8.7898454
1830786152,53.0860782,8.7903091
1835241370,53.1119129,8.8078513
1835241491,53.1129649,8.8110049
1835241549,53.1150195,8.811647
1835386538,53.1106434,8.8616845
1835981623,53.1404747,8.9283931
1835981634,53.140595,8.9281606
1841088884,53.14559,8.9082254
1857216711,53.0510743,8.6605736
1858163137,53.0978923,8.80711
1858163145,53.0973859,8.8069741
1861953448,53.081075,8.8831539
1862019102,53.1272036,8.7496607
1868678103,53.0611972,8.790704
1870206765,53.0326914,8.8518402
1870206768,53.0325052,8.8511388
1870206790,53.0325068,8.8518349
1870206813,53.0329777,8.8525362
1874310522,53.1144374,8.8109122
1876119157,53.0839356,8.7992459
1876319562,53.0859867,8.7905592
1876319645,53.0885664,8.7926142
1879767749,53.0579632,8.9336491
1880060222,53.0577966,8.8822866
1881107943,53.1761825,8.7307194
1881107976,53.176432,8.7313317
1881107983,53.1765132,8.730597
1881108049,53.1768292,8.730488
1881108100,53.1770905,8.7313594
1881108119,53.1771383,8.7304123
1881108183,53.177492,8.7303258
1885652766,53.040805,8.6511988
1885652774,53.0411568,8.6625383
1885652803,53.0417121,8.652308
1899762308,53.0824189,8.8369098
1900401827,53.0809809,8.843304
1900401849,53.0808008,8.8432355
1902206965,53.0914536,8.8709794
1902237576,53.0912864,8.8709291
1903039745,53.0952644,8.8775042
1903280620,53.0966193,8.860752
1903926072,53.0885541,8.8429837
1904138536,53.1076104,8.7972954
1904138621,53.1089016,8.797447
1904138750,53.1118069,8.8025079
1907022386,53.1660146,8.6567518
1907302699,53.0786727,8.8740251
1907362271,53.1015308,8.8030589
1907362448,53.1047391,8.8018424
1907362457,53.1050005,8.8019726
1907362458,53.1050078,8.8020841
1907362467,53.105062,8.801555
1907362473,53.1051258,8.8016749
1907362475,53.1050701,8.8023493
1907362477,53.1051835,8.8010942
1907362500,53.1076017,8.8034009
1907362504,53.1081752,8.8039275
1907362507,53.1085069,8.8040151
1907475165,53.0949038,8.7913722
1907475191,53.0969841,8.7953435
1907475202,53.0982537,8.7955413
1907475204,53.0987901,8.7956851
1907556371,53.0953637,8.8094465
1910065257,53.0703282,8.8351074
1910185731,53.0814539,8.8561385
1910313734,53.0576128,8.78923
1910434965,53.1004601,8.7571951
1912280389,53.0771209,8.821404
1912998806,53.0873293,8.79007
1912998834,53.0876303,8.7905083
1912998850,53.0877246,8.7893669
1912998941,53.0880301,8.789823
1912999019,53.0890376,8.7871576
1912999190,53.0899175,8.7875353
1912999239,53.0903132,8.7883266
1912999453,53.0951279,8.7911785
1912999466,53.0956037,8.7951476
1913070282,53.0929994,8.789499
1914456575,53.0421544,8.9308383
1920279142,53.0926276,8.8038481
1920279154,53.0928878,8.8034823
1920279157,53.0929281,8.8035553
1921006948,53.0898453,8.8034524
1921006962,53.0899178,8.8040631
1921026648,53.0913045,8.8102885
1921026649,53.0915665,8.8109144
1921386081,53.1287491,8.748832
1921966965,53.0971889,8.8164255
1921966987,53.0975393,8.8166523
1922333412,53.0993201,8.8075216
1922333649,53.0997039,8.8076692
1922867772,53.0815567,8.8210108
1922867774,53.0815956,8.8209243
1923159189,53.081205,8.8313082
1924909059,53.0991133,8.8097877
1924909069,53.0992197,8.8093089
1925162406,53.0841114,8.816585
1930117048,53.176161,8.7503192
1930177565,53.1796686,8.7236494
1931144828,53.0308607,8.659975
1931145232,53.0336231,8.6736427
1939451668,53.1094844,8.8856066
1939451677,53.1096435,8.8861402
1942439780,53.0894456,8.7959797
1942439786,53.0896754,8.796267
1942440014,53.0940063,8.794298
1942805060,53.0328161,8.7281372
1942805066,53.0688887,8.7806093
1944568285,53.0622999,8.7734861
1944568344,53.0626269,8.7726084
1944568370,53.0626951,8.7727045
1944568639,53.063743,8.7711307
1944568756,53.0642224,8.7709533
1944569168,53.0678656,8.7807697
1944569472,53.0709583,8.7856302
1944615207,53.0356334,8.8949518
1945114994,53.0943463,8.8082375
1945172900,53.1003356,8.7867496
1947897901,53.0923992,8.7905403
1947898067,53.0932543,8.78979
1951080711,53.0884741,8.8080665
1951080779,53.0914994,8.8070562
1951080780,53.0915202,8.8071027
1952414915,53.0849165,8.8148319
1952715267,53.0583317,8.6771584
1952722415,53.0575325,8.6785862
1952722424,53.0575856,8.6785567
1952722434,53.0584853,8.6755621
1952722443,53.0576135,8.6785387
1952722445,53.0583393,8.6755265
1953886346,53.09552,8.8181605
1955830064,53.0622702,8.6613316
1955830073,53.0609567,8.661941
1957681145,53.0578779,8.7860937
1958646075,53.0729065,8.7996585
1960476107,53.0713923,8.7957121
1964258654,53.0765444,8.7877622
1965996544,53.0902934,8.813317
1966391459,53.0782406,8.8238447
1966391527,53.0787726,8.8170738
1966436788,53.0821127,8.7980414
1966436797,53.0824816,8.7966515
1966436805,53.083092,8.7971311
1966685000,53.0787874,8.8005395
1966685849,53.085078,8.8017932
1967022531,53.0551077,8.7996751
1967022532,53.0550339,8.7998168
1968608935,53.0825038,8.8094564
1968618309,53.0316715,8.6599193
1969238885,53.0670523,8.8090457
1969238893,53.0673908,8.809607
1969238906,53.067877,8.8105089
1969238916,53.0680125,8.8085284
1969238992,53.0685379,8.8093836
1969239046,53.069078,8.8102695
1970663010,53.0528359,8.8179296
1973958559,53.0780112,8.7562604
1973966331,53.1110556,8.8519268
1973966340,53.1113775,8.8522456
1973966341,53.1114157,8.8521174
1979521876,53.109087,8.7725935
1981972517,53.1096339,8.858049
1981972564,53.1098938,8.8581883
1982104940,53.1085118,8.8451124
1983310657,53.1041202,8.8168367
1983494697,53.1008573,8.808741
1984331741,53.1145951,8.8290128
1985472790,53.1065477,8.8631838
1985526651,53.1125494,8.8799636
1985526661,53.1126509,8.8798922
1985692594,53.0855106,8.8400696
1986302483,53.0705624,8.8281112
1987081939,53.0784046,8.823101
1987258766,53.070568,8.8334518
1987258783,53.0706572,8.8335194
1989820630,53.0788867,8.8626619
1989820645,53.0793298,8.8603388
1989820653,53.0795711,8.8613607
1989820698,53.0811658,8.8567493
1991674252,53.0930592,8.7809238
1991674281,53.0946632,8.778711
1991674301,53.0948031,8.7782615
1991674310,53.0948859,8.7791824
1991674354,53.1020811,8.7781412
1991674414,53.105146,8.7766299
1991674476,53.1063437,8.7790264
1991737546,53.0928122,8.7708902
1991737556,53.0931378,8.770179
1991737561,53.0931584,8.7702981
1991737574,53.093224,8.7701788
1991737591,53.0936363,8.7692378
1991737604,53.0941288,8.7713677
1991737624,53.0945957,8.7721939
1991737689,53.0953321,8.7740685
1991737698,53.0953682,8.7739431
1991737702,53.0954083,8.7740545
1991737726,53.0955889,8.7744927
1991737740,53.0957684,8.7748104
1991737783,53.0963187,8.7726034
1992022344,53.0908889,8.7822723
1992022718,53.0934105,8.7776032
1992118848,53.0947885,8.7668569
1993172121,53.1028437,8.7863854
1994249249,53.0760238,8.8112453
1994249404,53.0770214,8.8099523
1994249457,53.0788539,8.8090796
1996314154,53.0804468,8.8120175
1996314167,53.0805183,8.8118773
1997773036,53.0827506,8.8820491
2000293782,53.1176428,8.9063884
2000293790,53.1179954,8.9070442
2000293891,53.1204712,8.9066271
2001379889,53.0771944,8.8720255
2001405806,53.0783501,8.8741657
2001615047,53.0525164,8.8213196
2001650130,53.0505842,8.893079
2003189919,53.0508275,8.8990189
2003424144,53.0311197,8.7456231
2003424147,53.0313732,8.7459887
2003801585,53.1195914,8.9075394
2003817662,53.0508532,8.8944337
2003817673,53.0530268,8.8944313
2004616408,53.1042463,8.7996205
2004616409,53.1043011,8.799771
2004616419,53.111844,8.7981534
2005131798,53.0350716,8.7349576
2005646084,53.107673,8.7963969
2005646087,53.1077496,8.7964232
2005646096,53.1088462,8.7975627
2005646100,53.1091826,8.7980724
2007032737,53.0308222,8.6593074
2007032746,53.033867,8.6238986
2007032751,53.0369326,8.6372105
2007032752,53.0371317,8.6383975
2010372514,53.1737233,8.7346916
2010391150,53.1791146,8.7332526
2010391169,53.1791682,8.7331969
2010395398,53.1792074,8.733352
2010403529,53.1772305,8.7346272
2010448210,53.1791444,8.7096735
2010449116,53.179012,8.7099055
2015826054,53.1788504,8.7095268
2016674150,53.0332207,8.6557416
2020239628,53.0543497,8.7835097
2020239664,53.0544522,8.7836878
2022022780,53.0522953,8.7883332
2024044615,53.031669,8.8089807
2024088053,53.0479596,8.8191006
2024088112,53.0483632,8.8192227
2024740971,53.0634097,8.8672445
2024871663,53.0742595,8.8759948
2024871675,53.074483,8.8762041
2024871695,53.0746514,8.8768007
2024871701,53.0747024,8.8773659
2026299191,53.0433406,8.6383542
2027164454,53.0949244,8.8092194
2029232959,53.0801392,8.8107785
2037171451,53.0966799,8.6875954
2037964117,53.0578662,8.9366515
2037964118,53.0579666,8.9349692
2045315160,53.0411517,8.810919
2046303784,53.0820316,8.9050626
2046459496,53.1233729,8.894564
2046459506,53.1234704,8.8941267
2046459529,53.1235587,8.8965565
2046459540,53.1236174,8.893733
2046459551,53.1237063,8.8919114
2046459565,53.1238221,8.8915704
2046459599,53.1239689,8.8912086
2046459621,53.1240673,8.9001809
2046459887,53.1253143,8.8975878
2046459891,53.1253168,8.8960429
2046459927,53.1253989,8.8919194
2046459948,53.1254616,8.895651
2046459953,53.1254683,8.8919915
2046459991,53.125749,8.8964261
2046460003,53.1258861,8.8960374
2046460008,53.126029,8.8974852
2046504582,53.1090452,8.8879247
2067294147,53.0357543,8.6927973
2067294149,53.0359477,8.691649
2071658699,53.0966318,8.7941942
2073742475,53.0748773,8.8048113
2073742485,53.0751541,8.8046754
2073742495,53.0754505,8.8044167
2073742499,53.0754791,8.8045301
2073742529,53.0757582,8.804311
2073742575,53.0763728,8.803939
2073742734,53.0767389,8.8035806
2073742745,53.0767863,8.8036931
2073742923,53.0773181,8.802787
2073742993,53.0775448,8.8024995
2073773765,53.0321076,8.7470594
2073773767,53.0322631,8.7424262
2074049412,53.0672404,8.7991693
2074049413,53.0678178,8.8000385
2074049414,53.0679638,8.7997627
2074388121,53.0357604,8.6903265
2074526745,53.0999957,8.7038782
2074526750,53.1000224,8.7037735
2074526919,53.1085884,8.7088354
2074527063,53.1102733,8.7080705
2075626199,53.0889969,8.7631894
2075689548,53.0646619,8.7733719
2075691150,53.075316,8.7839254
2077326590,53.0998463,8.8204433
2077448523,53.0692739,8.7781557
2077448881,53.0792898,8.7358612
2077448930,53.0796764,8.7370174
2077448938,53.0797686,8.7369377
2077449144,53.0812145,8.7539125
2077449148,53.0812855,8.7556014
2077449161,53.0812713,8.7554151
2077449192,53.081397,8.7533878
2077449231,53.0817909,8.7349609
2077449248,53.0818835,8.7348584
2077449271,53.083576,8.7500537
2077449272,53.0835792,8.7506393
2081654880,53.1653003,8.6896021
2081761421,53.0850444,8.7189809
2081761487,53.0858884,8.7168132
2085589797,53.0891323,8.7193034
2085664644,53.088067,8.7119817
2085664651,53.0878033,8.711376
2085693378,53.0855155,8.750124
2085708784,53.0913973,8.7435653
2085708813,53.09176,8.743098
2085714898,53.0874619,8.7466439
2085720009,53.0855104,8.748781
2085788823,53.0952617,8.7445332
2085898111,53.1610293,8.9228249
2085898115,53.1615072,8.9238186
2090175736,53.0817738,8.7576469
2094251189,53.0786845,8.7394388
2094251260,53.0797433,8.7634658
2094251916,53.0828007,8.7608035
2094252178,53.095997,8.7462012
2094856565,53.1688626,8.6306651
2099641840,53.0716519,8.8864653
2101920772,53.0591152,8.902161
2101920917,53.0593791,8.8978957
2101920989,53.0594691,8.9023689
2101921087,53.0595932,8.9143584
2101921442,53.0616151,8.8896043
2101921444,53.0617094,8.8896835
2111683966,53.0961007,8.8364777
2117185510,53.1003798,8.7939867
2120284494,53.057247,8.8830133
2120284514,53.0573588,8.882322
2120284733,53.0622703,8.8851567
2121370065,53.0779739,8.8059547
2124166318,53.038211,8.7118283
2124166381,53.0379102,8.7116816
2124196448,53.0552087,8.7293585
2124196465,53.0545411,8.7360773
2124524002,53.0460919,8.716926
2124524006,53.0444214,8.7149197
2125018719,53.0687566,8.8513654
2125744571,53.0985625,8.7817098
2126087720,53.0692741,8.8003026
2126087742,53.0843814,8.8375795
2126902743,53.0538349,8.708925
2127590822,53.0788335,8.8080388
2129373802,53.1629154,8.6572322
2129373819,53.1635933,8.6572754
2131135641,53.0811197,8.800774
2132479366,53.0549016,8.7246482
2137576273,53.0742972,8.869491
2137583938,53.0745529,8.8692541
2137583940,53.0744506,8.8691646
2137583943,53.0746846,8.8693794
2138729288,53.0631573,8.622492
2138730376,53.0633696,8.6228105
2141387161,53.0922551,8.8555119
2141392234,53.0579169,8.8969907
2141392282,53.0580229,8.8972232
2143325693,53.1241413,8.9001554
2143325704,53.125042,8.9000747
2144151257,53.0576419,8.7245522
2146089679,53.1302517,8.8989218
2146652098,53.1792938,8.7111297
2146652099,53.1793339,8.7112763
2146652102,53.1794774,8.7109445
2146652120,53.1794656,8.7112992
2148351787,53.0560658,8.7074934
2151211809,53.0390496,8.916068
2151211821,53.0391337,8.9324357
2151211850,53.0398324,8.9111609
2151212015,53.0433891,8.9009998
2151212066,53.0439837,8.9224916
2151212105,53.0443179,8.9223841
2156161695,53.1194415,8.7549375
2156161936,53.1272859,8.7460194
2156161945,53.1275383,8.74573
2156161959,53.1435604,8.7134307
2156161968,53.1436015,8.7134872
2156162091,53.1710905,8.685488
2156162103,53.1713041,8.6861504
2157360013,53.1347457,8.7385403
2157910485,53.1303122,8.7062747
2157910496,53.1303374,8.7061653
2157910807,53.1353005,8.7154039
2157910816,53.1353758,8.7155458
2157910834,53.1354683,8.7156856
2157910945,53.1375071,8.7048611
2157910962,53.1378576,8.7051559
2157910969,53.1384419,8.7055259
2157910976,53.1388224,8.7057086
2157911001,53.1394354,8.7008467
2157911010,53.139582,8.7015033
2157911018,53.1399141,8.7024233
2157911040,53.1401731,8.7028697
2157911261,53.143342,8.6912492
2157911290,53.1436022,8.6912778
2157911295,53.1436884,8.6913418
2157911297,53.1437235,8.6914799
2157911311,53.1438484,8.6909153
2157911316,53.1439493,8.6916622
2159547838,53.1036775,8.8664662
2159605475,53.1616939,8.6465925
2161242010,53.1285838,8.8950027
2161242017,53.1294694,8.8958834
2161675899,53.0557808,8.9128246
2164331964,53.1199048,8.7550232
2164352473,53.1199722,8.7554915
2165273489,53.0986766,8.8396372
2173432579,53.0449635,8.8443955
2177771260,53.1001397,8.6488928
2179117276,53.1352591,8.7289827
2191733041,53.0526031,8.8177893
2191733053,53.0526698,8.8178985
2191734492,53.0736744,8.7900327
2191734522,53.0739447,8.790369
2191734648,53.085109,8.8021267
2191734667,53.0852553,8.8020893
2191734747,53.098463,8.8708159
2191734870,53.1113728,8.8163796
2191734871,53.1114415,8.8163527
2191734877,53.1116831,8.816258
2191734880,53.1117076,8.8163533
2191734910,53.1120512,8.8208137
2192522606,53.0890561,8.9293871
2192522785,53.0926359,8.9288233
2194305392,53.0797336,8.8058584
2194305438,53.0809733,8.8010962
2195502207,53.0930779,8.906228
2195502370,53.0972792,8.9091732
2195502377,53.0974479,8.9095988
2195502380,53.0976408,8.9126247
2195502386,53.0977272,8.9129444
2195502393,53.0979012,8.9138082
2195502711,53.0997751,8.9155822
2200728500,53.0716414,8.939375
2200728543,53.0726196,8.927844
2200728750,53.0737975,8.936372
2210555719,53.0714995,8.9021336
2210555809,53.0719107,8.9020846
2212171298,53.0824562,8.8803464
2215440815,53.0670303,8.792548
2235480982,53.0587387,8.9141
2235480991,53.0586077,8.9148945
2235481001,53.0585834,8.9152325
2235481031,53.0588478,8.9166031
2241388219,53.1484663,8.9123389
2254571895,53.0989858,8.8024817
2254572083,53.103288,8.7873295
2255317064,53.0755655,8.7841637
2255317229,53.0763564,8.7784927
2261444118,53.1469623,8.7171527
2263329563,53.0579431,8.7578851
2264101904,53.0613429,8.770216
2267820910,53.0306157,8.8184823
2267820927,53.033956,8.8371825
2267820939,53.0352487,8.8287055
2267820945,53.035486,8.8441805
2267820982,53.108819,8.9090816
2267821419,53.1143261,8.8945927
